order_id,shipping_carrier,actual_shipping_cost,delivery_days,return_handling_cost,support_tickets
16221,Standard,5.8,2,13.81,0
16222,UPS,10.27,3,0.0,0
16223,Standard,16.39,7,0.0,1
16224,Standard,16.96,1,0.0,0
16225,FedEx,26.88,6,0.0,0
16226,DHL,29.93,1,13.08,0
16227,UPS,177.29,6,8.38,1
16228,Standard,100.03,6,0.0,0
16229,FedEx,20.25,5,0.0,0
16230,FedEx,10.96,5,6.19,0
16231,FedEx,20.22,5,0.0,1
16232,Standard,12.12,5,0.0,0
16233,FedEx,15.71,5,0.0,0
16234,Standard,12.61,3,0.0,0
16235,UPS,7.3,1,0.0,0
16236,Standard,7.96,2,0.0,0
16237,FedEx,8.13,3,0.0,0
16238,UPS,32.92,6,10.58,0
16239,Standard,15.92,5,0.0,1
16240,UPS,18.22,3,11.03,1
16241,UPS,24.97,2,0.0,0
16242,UPS,12.09,4,0.0,0
16243,UPS,28.77,1,0.0,0
16244,Standard,11.8,2,0.0,1
16245,FedEx,16.3,5,0.0,0
16246,UPS,15.01,4,0.0,0
16247,Standard,9.55,5,10.28,1
16248,FedEx,38.83,2,0.0,0
16249,UPS,13.06,3,0.0,0
16250,FedEx,8.59,3,8.64,1
16251,FedEx,40.02,6,0.0,0
16252,DHL,46.12,4,0.0,0
16253,DHL,43.55,4,0.0,0
16254,Standard,74.68,8,0.0,0
16255,Standard,11.95,5,9.27,2
16256,FedEx,17.78,4,0.0,2
16257,Standard,6.22,2,0.0,1
16258,Standard,12.46,4,6.96,0
16259,Standard,13.57,4,0.0,1
16260,DHL,40.17,1,0.0,0
16261,UPS,22.22,5,0.0,0
16262,FedEx,8.42,3,0.0,0
16263,FedEx,20.41,3,0.0,0
16264,Standard,15.66,3,0.0,0
16265,FedEx,16.75,2,0.0,0
16266,FedEx,13.38,1,9.11,1
16267,FedEx,28.41,2,0.0,0
16268,FedEx,25.03,3,0.0,0
16269,FedEx,38.14,3,0.0,1
16270,FedEx,11.45,4,0.0,0
16271,FedEx,14.91,3,0.0,0
16272,Standard,34.47,2,0.0,0
16273,Standard,25.46,1,0.0,1
16274,Standard,34.92,6,7.83,2
16275,Standard,5.87,2,0.0,1
16276,DHL,8.76,2,7.9,1
16277,Standard,6.21,3,6.52,1
16278,Standard,11.18,2,8.94,0
16279,Standard,17.18,3,15.82,0
16280,FedEx,78.47,5,13.16,0
16281,DHL,29.76,2,0.0,1
16282,DHL,22.92,2,0.0,0
16283,UPS,7.56,3,0.0,2
16284,UPS,11.27,4,0.0,1
16285,FedEx,7.05,1,8.97,0
16286,UPS,6.89,3,0.0,0
16287,FedEx,13.71,5,0.0,1
16288,Standard,9.16,2,0.0,0
16289,DHL,12.26,2,0.0,0
16290,UPS,15.0,2,19.41,0
16291,UPS,9.04,3,6.04,2
16292,UPS,8.36,3,0.0,0
16293,Standard,8.71,2,0.0,0
16294,Standard,32.7,5,10.86,1
16295,Standard,17.96,4,8.42,0
16296,Standard,8.35,6,0.0,1
16297,DHL,17.86,3,8.71,1
16298,Standard,13.96,2,0.0,0
16299,FedEx,13.59,2,0.0,0
16300,FedEx,8.97,2,7.02,0
16301,UPS,20.71,2,0.0,0
16302,UPS,17.4,3,0.0,0
16303,FedEx,14.1,3,0.0,0
16304,Standard,6.22,3,7.02,0
16305,DHL,15.72,4,8.58,0
16306,Standard,21.27,4,12.52,1
16307,Standard,7.99,2,11.83,2
16308,UPS,10.46,4,0.0,0
16309,DHL,32.41,3,11.21,0
16310,Standard,9.77,4,11.63,1
16311,UPS,93.36,2,7.48,0
16312,UPS,17.78,3,0.0,0
16313,UPS,17.0,1,13.46,1
16314,Standard,27.93,1,0.0,1
16315,Standard,16.42,1,0.0,1
16316,Standard,43.96,2,0.0,0
16317,UPS,8.73,4,6.43,1
16318,Standard,6.22,1,0.0,0
16319,Standard,6.76,3,0.0,0
16320,FedEx,8.97,3,6.24,1
16321,Standard,19.33,2,9.11,0
16322,FedEx,151.2,5,8.14,0
16323,UPS,13.25,3,0.0,0
16324,FedEx,21.04,2,0.0,1
16325,FedEx,11.69,4,0.0,0
16326,Standard,28.14,4,0.0,0
16327,FedEx,10.93,4,8.9,0
16328,FedEx,27.82,6,18.19,1
16329,Standard,7.7,3,0.0,0
16330,DHL,35.85,3,6.55,0
16331,Standard,11.29,1,0.0,0
16332,Standard,10.38,4,0.0,0
16333,FedEx,17.7,5,0.0,0
16334,Standard,35.68,2,0.0,0
16335,FedEx,18.62,2,0.0,1
16336,Standard,32.31,3,0.0,0
16337,FedEx,11.41,1,0.0,0
16338,Standard,38.06,6,0.0,0
16339,UPS,8.58,3,0.0,0
16340,UPS,7.3,1,0.0,0
16341,FedEx,14.39,3,0.0,0
16342,FedEx,11.94,5,8.25,1
16343,DHL,26.57,3,0.0,2
16344,Standard,8.79,4,0.0,0
16345,UPS,10.55,2,0.0,0
16346,Standard,7.55,2,0.0,1
16347,Standard,5.62,3,0.0,0
16348,Standard,12.3,5,10.74,0
16349,DHL,13.89,3,0.0,1
16350,FedEx,30.56,3,0.0,0
16351,Standard,6.3,2,0.0,0
16352,FedEx,50.31,5,17.29,1
16353,DHL,19.28,6,0.0,1
16354,DHL,13.27,1,0.0,0
16355,Standard,8.94,3,0.0,0
16356,FedEx,16.75,3,0.0,0
16357,DHL,60.26,2,13.09,0
16358,Standard,39.64,3,0.0,1
16359,Standard,8.62,2,11.57,0
16360,DHL,13.38,2,0.0,0
16361,FedEx,47.14,3,0.0,0
16362,UPS,10.49,2,10.54,0
16363,UPS,47.1,4,0.0,0
16364,FedEx,7.79,2,0.0,0
16365,Standard,10.75,2,13.59,1
16366,DHL,16.02,5,0.0,0
16367,UPS,21.41,1,0.0,1
16368,Standard,14.88,2,0.0,0
16369,FedEx,8.53,2,0.0,0
16370,FedEx,33.54,5,0.0,0
16371,FedEx,7.54,3,0.0,1
16372,Standard,23.18,6,0.0,0
16373,UPS,30.27,3,0.0,0
16374,FedEx,9.28,2,0.0,0
16375,Standard,5.73,2,12.95,1
16376,DHL,159.05,5,0.0,1
16377,UPS,8.36,4,0.0,0
16378,Standard,14.07,2,0.0,0
16379,Standard,10.1,1,0.0,0
16380,FedEx,40.46,2,13.18,1
16381,Standard,16.99,3,12.81,1
16382,Standard,5.8,1,10.11,1
16383,UPS,19.85,5,0.0,0
16384,UPS,10.74,4,8.75,1
16385,FedEx,23.0,3,12.8,1
16386,Standard,29.88,4,22.81,0
16387,DHL,25.31,1,17.96,0
16388,UPS,8.7,1,0.0,0
16389,FedEx,34.21,4,0.0,1
16390,Standard,19.13,1,0.0,0
16391,UPS,15.58,2,8.93,1
16392,Standard,8.47,1,0.0,0
16393,FedEx,11.19,3,13.22,0
16394,DHL,10.68,3,8.77,1
16395,DHL,21.09,3,0.0,0
16396,Standard,5.35,2,8.22,1
16397,FedEx,43.31,6,13.78,2
16398,FedEx,25.28,3,0.0,0
16399,Standard,28.54,6,0.0,0
16400,FedEx,56.44,3,0.0,0
16401,Standard,18.35,8,0.0,1
16402,FedEx,7.7,1,8.32,1
16403,DHL,36.83,3,6.68,1
16404,Standard,9.81,6,11.92,0
16405,Standard,18.67,3,0.0,0
16406,FedEx,22.9,2,0.0,0
16407,Standard,19.15,3,0.0,0
16408,Standard,11.86,1,0.0,0
16409,DHL,29.59,4,0.0,0
16410,FedEx,55.81,2,0.0,0
16411,DHL,14.33,2,0.0,1
16412,Standard,10.73,5,0.0,1
16413,FedEx,10.0,1,0.0,0
16414,FedEx,30.79,5,9.05,1
16415,Standard,19.05,6,0.0,0
16416,DHL,17.7,4,0.0,0
16417,FedEx,49.41,7,0.0,0
16418,Standard,29.07,2,0.0,0
16419,Standard,14.2,3,0.0,0
16420,Standard,11.8,2,0.0,1
16421,Standard,20.79,1,0.0,1
16422,UPS,80.74,5,0.0,0
16423,FedEx,13.96,3,0.0,0
16424,Standard,12.77,3,0.0,0
16425,Standard,7.48,3,0.0,0
16426,Standard,11.59,1,6.52,1
16427,FedEx,13.92,3,13.81,1
16428,UPS,8.91,4,6.16,2
16429,FedEx,21.33,5,0.0,0
16430,FedEx,33.66,7,8.89,2
16431,Standard,19.29,2,0.0,0
16432,Standard,6.44,2,0.0,1
16433,UPS,14.28,3,0.0,0
16434,DHL,8.41,2,10.43,1
16435,Standard,11.39,3,0.0,0
16436,UPS,36.44,4,0.0,0
16437,FedEx,11.45,4,0.0,0
16438,Standard,13.9,3,0.0,0
16439,DHL,51.03,3,10.59,0
16440,FedEx,38.17,6,7.06,3
16441,FedEx,21.67,2,0.0,0
16442,UPS,20.71,4,21.51,0
16443,UPS,25.9,4,0.0,0
16444,Standard,26.81,5,12.26,0
16445,FedEx,6.98,3,0.0,0
16446,DHL,26.43,2,0.0,0
16447,FedEx,10.2,2,0.0,0
16448,FedEx,23.59,2,0.0,0
16449,UPS,25.86,3,0.0,0
16450,FedEx,16.86,3,10.03,1
16451,DHL,23.9,6,12.03,3
16452,UPS,9.74,1,0.0,0
16453,FedEx,43.35,3,0.0,0
16454,FedEx,28.41,3,0.0,0
16455,FedEx,13.92,2,0.0,0
16456,UPS,12.42,1,12.2,0
16457,UPS,45.49,3,27.63,1
16458,Standard,5.32,3,13.3,0
16459,UPS,8.84,2,0.0,1
16460,UPS,10.25,2,0.0,0
16461,FedEx,10.08,1,0.0,1
16462,Standard,8.97,2,0.0,0
16463,Standard,10.94,2,12.17,1
16464,Standard,23.84,2,11.62,1
16465,UPS,7.76,2,0.0,0
16466,Standard,15.92,4,0.0,0
16467,FedEx,8.6,4,7.74,1
16468,UPS,6.93,1,0.0,0
16469,UPS,67.7,4,0.0,0
16470,Standard,6.72,1,0.0,0
16471,DHL,37.54,2,9.89,1
16472,Standard,19.08,3,0.0,0
16473,DHL,10.64,3,0.0,0
16474,Standard,14.98,2,0.0,0
16475,DHL,15.69,4,0.0,0
16476,Standard,21.54,1,11.82,1
16477,FedEx,25.38,7,0.0,1
16478,DHL,13.84,6,0.0,0
16479,Standard,14.34,4,0.0,0
16480,Standard,11.26,5,0.0,0
16481,Standard,18.18,5,9.62,2
16482,Standard,5.94,1,0.0,0
16483,FedEx,25.08,3,0.0,0
16484,Standard,45.82,5,0.0,0
16485,Standard,9.65,3,0.0,0
16486,UPS,15.84,1,0.0,0
16487,Standard,19.08,2,0.0,1
16488,DHL,18.52,1,0.0,0
16489,FedEx,11.27,5,11.77,1
16490,Standard,8.94,3,0.0,0
16491,DHL,30.94,7,0.0,1
16492,DHL,70.09,4,11.63,1
16493,UPS,39.48,1,12.13,1
16494,UPS,8.05,3,0.0,0
16495,UPS,35.6,6,0.0,0
16496,Standard,9.06,1,0.0,0
16497,FedEx,22.58,4,6.25,1
16498,DHL,10.21,2,0.0,0
16499,UPS,41.05,1,0.0,0
16500,FedEx,19.2,5,0.0,0
16501,Standard,5.96,2,0.0,0
16502,DHL,15.11,3,0.0,0
16503,FedEx,17.76,4,0.0,1
16504,Standard,69.72,2,0.0,0
16505,UPS,90.07,5,0.0,0
16506,Standard,26.98,5,0.0,0
16507,FedEx,12.09,4,0.0,0
16508,Standard,33.18,3,0.0,0
16509,Standard,13.01,3,0.0,0
16510,Standard,16.81,3,0.0,0
16511,FedEx,37.44,8,0.0,2
16512,Standard,9.81,4,0.0,0
16513,Standard,19.3,2,0.0,0
16514,Standard,28.21,5,0.0,0
16515,UPS,23.78,2,0.0,0
16516,FedEx,21.55,1,0.0,1
16517,UPS,16.35,4,0.0,0
16518,FedEx,34.19,3,17.38,1
16519,Standard,15.51,5,0.0,0
16520,FedEx,28.22,4,0.0,0
16521,DHL,83.59,1,0.0,0
16522,FedEx,13.06,3,13.54,2
16523,Standard,27.0,4,0.0,0
16524,UPS,60.0,5,0.0,0
16525,UPS,8.25,3,0.0,0
16526,UPS,7.84,2,0.0,0
16527,UPS,10.61,2,18.13,1
16528,UPS,6.98,1,0.0,0
16529,Standard,170.94,6,9.5,1
16530,DHL,163.13,6,0.0,1
16531,FedEx,6.92,1,0.0,1
16532,FedEx,44.4,7,0.0,0
16533,UPS,17.25,3,12.07,0
16534,FedEx,30.39,5,23.68,0
16535,DHL,19.88,5,0.0,1
16536,FedEx,8.94,3,13.99,0
16537,DHL,99.44,6,0.0,0
16538,Standard,18.55,3,0.0,0
16539,Standard,6.16,2,0.0,0
16540,DHL,21.47,2,7.05,2
16541,Standard,19.25,6,0.0,1
16542,Standard,7.41,2,0.0,0
16543,UPS,14.43,3,0.0,0
16544,Standard,33.31,2,12.9,1
16545,FedEx,29.09,7,0.0,0
16546,Standard,15.87,3,11.28,0
16547,Standard,13.33,4,0.0,0
16548,Standard,17.66,3,9.83,0
16549,Standard,29.22,9,0.0,0
16550,FedEx,31.91,8,0.0,0
16551,Standard,5.55,3,0.0,0
16552,Standard,14.17,2,12.79,1
16553,Standard,5.73,1,0.0,0
16554,Standard,64.36,2,0.0,0
16555,UPS,21.81,3,0.0,2
16556,FedEx,26.34,5,0.0,0
16557,DHL,40.44,4,9.66,0
16558,UPS,12.71,5,10.6,1
16559,UPS,6.66,1,0.0,0
16560,Standard,12.74,3,0.0,1
16561,UPS,6.38,2,0.0,0
16562,Standard,7.11,2,10.26,0
16563,Standard,9.27,4,0.0,0
16564,FedEx,7.39,2,0.0,1
16565,FedEx,13.66,6,0.0,1
16566,FedEx,22.6,2,0.0,0
16567,FedEx,38.07,1,0.0,1
16568,DHL,71.91,2,0.0,1
16569,UPS,24.86,2,0.0,0
16570,Standard,28.88,2,0.0,0
16571,Standard,36.5,2,0.0,0
16572,UPS,12.09,2,0.0,0
16573,UPS,121.28,2,13.06,0
16574,UPS,45.24,4,10.81,1
16575,Standard,16.71,8,0.0,0
16576,Standard,6.11,1,9.21,0
16577,UPS,7.87,2,7.76,1
16578,UPS,8.38,3,8.23,2
16579,UPS,7.87,5,7.22,1
16580,Standard,25.04,1,0.0,0
16581,FedEx,21.1,3,0.0,0
16582,FedEx,14.24,3,6.59,1
16583,Standard,21.48,1,0.0,1
16584,Standard,6.59,3,0.0,0
16585,UPS,11.67,6,0.0,0
16586,DHL,17.32,2,8.54,0
16587,DHL,9.09,2,0.0,0
16588,FedEx,21.4,1,9.42,0
16589,Standard,10.49,2,0.0,0
16590,Standard,31.98,1,0.0,0
16591,FedEx,21.01,6,0.0,1
16592,DHL,8.8,1,0.0,0
16593,FedEx,11.26,3,0.0,1
16594,UPS,76.83,6,0.0,0
16595,Standard,9.86,1,0.0,0
16596,Standard,56.33,1,0.0,0
16597,UPS,19.66,3,0.0,0
16598,UPS,31.49,2,0.0,0
16599,UPS,8.72,6,0.0,1
16600,FedEx,23.75,6,0.0,0
16601,DHL,18.29,3,0.0,0
16602,DHL,17.87,4,12.56,0
16603,UPS,11.03,4,0.0,0
16604,UPS,11.37,2,0.0,0
16605,Standard,5.69,2,0.0,0
16606,Standard,6.37,2,0.0,0
16607,FedEx,8.22,1,0.0,0
16608,DHL,9.37,3,0.0,1
16609,DHL,13.27,3,0.0,1
16610,FedEx,7.54,2,0.0,0
16611,DHL,13.29,3,0.0,0
16612,FedEx,12.86,3,0.0,0
16613,FedEx,7.56,1,0.0,1
16614,DHL,23.54,4,11.51,2
16615,Standard,29.4,6,0.0,2
16616,FedEx,35.91,3,0.0,0
16617,Standard,82.96,8,11.93,1
16618,FedEx,7.43,3,0.0,0
16619,Standard,6.16,2,11.93,0
16620,Standard,16.71,5,12.44,0
16621,FedEx,21.95,2,0.0,2
16622,UPS,12.77,2,0.0,0
16623,Standard,8.71,1,0.0,1
16624,Standard,11.68,4,0.0,1
16625,FedEx,8.13,4,0.0,0
16626,FedEx,8.81,2,0.0,0
16627,FedEx,12.21,5,9.45,1
16628,Standard,17.89,4,12.28,0
16629,Standard,7.67,2,0.0,0
16630,FedEx,34.47,4,0.0,1
16631,FedEx,8.96,4,6.64,1
16632,FedEx,15.77,3,0.0,0
16633,UPS,21.71,3,6.37,0
16634,UPS,29.52,3,0.0,0
16635,Standard,6.77,1,0.0,0
16636,DHL,17.18,2,10.03,1
16637,Standard,34.44,8,6.22,0
16638,Standard,6.37,3,0.0,1
16639,Standard,22.57,3,0.0,1
16640,Standard,36.71,3,9.08,0
16641,FedEx,36.89,3,0.0,0
16642,FedEx,13.89,1,0.0,1
16643,UPS,28.03,1,10.31,0
16644,Standard,11.35,4,8.28,0
16645,Standard,23.38,4,8.99,0
16646,UPS,17.6,4,0.0,0
16647,UPS,15.04,2,0.0,0
16648,Standard,33.45,3,0.0,0
16649,UPS,26.08,1,13.44,1
16650,Standard,5.69,2,0.0,0
16651,Standard,15.0,4,0.0,1
16652,Standard,59.95,3,0.0,1
16653,FedEx,32.12,3,0.0,0
16654,FedEx,9.0,4,0.0,0
16655,FedEx,25.45,3,0.0,0
16656,Standard,64.63,5,0.0,0
16657,FedEx,31.67,5,37.76,0
16658,FedEx,14.5,4,0.0,0
16659,Standard,22.65,7,0.0,1
16660,Standard,6.55,3,0.0,1
16661,Standard,19.25,7,0.0,0
16662,Standard,7.23,2,0.0,1
16663,UPS,38.41,2,0.0,0
16664,Standard,13.89,6,0.0,0
16665,UPS,7.99,4,0.0,1
16666,Standard,19.35,4,0.0,0
16667,Standard,5.57,2,0.0,0
16668,UPS,10.19,5,0.0,0
16669,UPS,8.22,2,0.0,0
16670,Standard,19.28,2,0.0,1
16671,Standard,56.05,7,8.57,1
16672,FedEx,14.71,4,0.0,0
16673,FedEx,26.0,4,0.0,0
16674,FedEx,9.29,1,0.0,0
16675,FedEx,48.09,6,13.47,2
16676,Standard,22.73,7,0.0,1
16677,Standard,8.97,6,10.28,1
16678,FedEx,9.54,1,0.0,0
16679,Standard,12.59,2,0.0,0
16680,Standard,10.15,2,9.14,1
16681,UPS,11.58,3,0.0,0
16682,Standard,14.07,6,13.01,1
16683,Standard,13.57,3,0.0,0
16684,Standard,8.35,4,0.0,0
16685,FedEx,8.81,2,12.71,1
16686,Standard,7.31,3,0.0,0
16687,Standard,28.41,5,0.0,1
16688,UPS,23.89,7,0.0,1
16689,UPS,55.98,3,7.67,0
16690,FedEx,18.88,4,0.0,0
16691,Standard,16.21,5,7.48,0
16692,UPS,15.97,2,22.8,0
16693,Standard,9.32,2,0.0,0
16694,FedEx,12.03,4,10.5,2
16695,Standard,31.28,8,12.99,2
16696,UPS,14.91,5,0.0,0
16697,FedEx,71.21,3,9.91,1
16698,FedEx,31.37,5,12.73,0
16699,UPS,14.54,3,0.0,0
16700,UPS,7.84,2,0.0,0
16701,FedEx,12.07,1,0.0,0
16702,FedEx,10.28,3,0.0,0
16703,Standard,10.47,4,0.0,0
16704,Standard,6.28,1,0.0,0
16705,FedEx,12.79,5,13.58,1
16706,UPS,14.42,4,0.0,0
16707,Standard,68.23,7,0.0,0
16708,UPS,10.82,2,0.0,0
16709,FedEx,21.18,3,6.49,1
16710,Standard,23.77,3,0.0,0
16711,FedEx,17.71,3,0.0,0
16712,UPS,12.65,3,0.0,0
16713,UPS,19.84,2,0.0,0
16714,Standard,14.65,5,12.02,2
16715,Standard,6.0,1,0.0,0
16716,Standard,145.51,6,0.0,0
16717,Standard,20.37,6,10.63,1
16718,FedEx,11.65,3,0.0,0
16719,Standard,17.03,2,0.0,1
16720,Standard,7.19,2,0.0,0
16721,UPS,23.49,2,0.0,0
16722,FedEx,15.65,2,13.25,1
16723,UPS,11.3,3,0.0,0
16724,Standard,6.3,2,0.0,0
16725,FedEx,28.9,5,0.0,1
16726,UPS,24.5,6,9.3,2
16727,UPS,11.06,1,0.0,2
16728,DHL,63.04,2,0.0,0
16729,Standard,20.78,2,0.0,0
16730,FedEx,8.96,5,11.63,0
16731,DHL,16.05,2,0.0,0
16732,UPS,23.3,4,6.17,1
16733,DHL,9.48,3,0.0,0
16734,UPS,25.26,4,0.0,0
16735,FedEx,15.41,2,0.0,0
16736,UPS,13.18,6,12.35,0
16737,Standard,30.82,4,12.78,1
16738,DHL,30.94,3,6.52,1
16739,Standard,19.57,2,26.11,1
16740,Standard,7.93,2,0.0,0
16741,FedEx,12.04,6,0.0,2
16742,FedEx,10.44,2,0.0,0
16743,Standard,15.65,4,0.0,0
16744,Standard,13.13,3,0.0,0
16745,UPS,55.92,1,0.0,0
16746,Standard,17.52,2,0.0,0
16747,UPS,26.21,2,20.42,0
16748,Standard,13.09,1,7.44,0
16749,Standard,9.15,5,0.0,0
16750,Standard,16.34,3,10.96,1
16751,Standard,9.18,6,9.52,2
16752,UPS,11.09,4,0.0,0
16753,DHL,48.13,2,0.0,0
16754,Standard,11.07,2,9.2,1
16755,FedEx,15.33,2,12.72,1
16756,Standard,17.68,2,0.0,0
16757,DHL,13.84,4,23.18,0
16758,Standard,39.4,7,9.02,0
16759,DHL,21.04,1,12.34,2
16760,UPS,28.59,2,0.0,0
16761,FedEx,10.98,3,0.0,0
16762,FedEx,40.95,3,0.0,0
16763,UPS,25.89,2,13.66,0
16764,FedEx,6.93,3,0.0,0
16765,Standard,8.71,5,0.0,0
16766,UPS,8.71,3,0.0,0
16767,Standard,9.51,1,0.0,0
16768,Standard,14.82,2,0.0,0
16769,UPS,23.43,4,0.0,0
16770,FedEx,73.75,2,26.23,0
16771,Standard,6.0,1,0.0,0
16772,Standard,6.89,3,0.0,0
16773,DHL,17.13,3,0.0,0
16774,FedEx,14.52,4,0.0,0
16775,Standard,9.12,4,0.0,0
16776,Standard,13.0,2,0.0,0
16777,Standard,17.09,7,0.0,2
16778,FedEx,8.81,4,0.0,0
16779,UPS,26.17,1,18.95,1
16780,UPS,11.05,1,0.0,0
16781,Standard,9.26,5,0.0,0
16782,DHL,19.09,2,0.0,0
16783,UPS,18.89,2,9.12,0
16784,UPS,15.51,3,0.0,0
16785,Standard,18.2,3,12.26,0
16786,FedEx,19.69,2,0.0,0
16787,Standard,7.11,3,0.0,0
16788,Standard,25.2,7,0.0,1
16789,Standard,7.52,2,0.0,0
16790,DHL,16.8,1,0.0,1
16791,FedEx,15.18,2,0.0,0
16792,FedEx,18.44,4,21.58,0
16793,FedEx,12.73,6,0.0,0
16794,Standard,13.49,7,0.0,0
16795,Standard,10.82,1,0.0,0
16796,Standard,13.83,1,0.0,0
16797,Standard,5.66,3,13.85,0
16798,Standard,14.58,1,13.73,0
16799,Standard,15.89,5,0.0,0
16800,Standard,40.26,3,0.0,1
16801,FedEx,71.99,6,0.0,0
16802,Standard,56.03,2,9.06,0
16803,UPS,66.0,2,6.9,0
16804,UPS,13.07,4,0.0,0
16805,Standard,26.64,2,12.71,0
16806,FedEx,8.91,4,11.09,0
16807,Standard,8.36,3,0.0,1
16808,Standard,9.69,4,11.1,2
16809,Standard,18.95,2,0.0,0
16810,UPS,8.4,3,6.64,0
16811,Standard,7.77,4,0.0,0
16812,UPS,20.28,1,0.0,0
16813,FedEx,13.95,4,6.93,1
16814,UPS,10.53,3,0.0,0
16815,UPS,7.7,1,0.0,0
16816,Standard,17.11,4,0.0,0
16817,FedEx,9.63,2,7.05,0
16818,UPS,30.7,1,11.44,0
16819,Standard,18.41,7,0.0,1
16820,FedEx,19.16,8,13.06,0
16821,Standard,28.05,5,0.0,0
16822,Standard,12.9,5,0.0,0
16823,Standard,25.07,3,6.78,1
16824,Standard,10.85,2,0.0,0
16825,DHL,103.87,6,0.0,1
16826,UPS,17.36,2,7.82,0
16827,UPS,50.74,7,0.0,1
16828,Standard,31.21,2,0.0,1
16829,UPS,28.49,5,0.0,0
16830,UPS,12.57,2,19.27,0
16831,FedEx,10.78,4,0.0,0
16832,Standard,29.98,5,9.07,1
16833,UPS,12.55,2,0.0,0
16834,DHL,16.89,3,13.77,1
16835,FedEx,11.9,3,0.0,1
16836,Standard,30.05,2,0.0,0
16837,FedEx,10.62,4,0.0,0
16838,FedEx,15.26,6,8.84,1
16839,Standard,15.4,2,0.0,1
16840,UPS,7.31,2,0.0,0
16841,Standard,30.17,2,6.3,0
16842,UPS,13.39,4,11.73,2
16843,Standard,35.98,2,6.33,1
16844,UPS,6.93,1,0.0,1
16845,DHL,40.0,1,0.0,0
16846,Standard,78.17,6,10.43,1
16847,FedEx,27.34,1,0.0,0
16848,DHL,48.07,7,0.0,1
16849,UPS,24.19,2,0.0,0
16850,Standard,23.15,1,0.0,0
16851,Standard,8.66,3,0.0,0
16852,Standard,16.93,3,0.0,0
16853,Standard,8.48,1,0.0,0
16854,Standard,55.82,3,13.43,0
16855,FedEx,12.94,4,7.82,1
16856,FedEx,24.51,2,8.22,0
16857,Standard,17.07,6,0.0,0
16858,UPS,7.53,1,7.46,0
16859,FedEx,16.97,5,0.0,0
16860,DHL,8.91,3,0.0,0
16861,UPS,31.75,5,0.0,0
16862,Standard,6.75,2,0.0,0
16863,FedEx,8.5,2,0.0,0
16864,Standard,10.74,7,0.0,0
16865,UPS,15.46,3,0.0,0
16866,DHL,48.54,5,11.26,2
16867,FedEx,69.01,3,10.93,2
16868,Standard,5.5,2,7.09,3
16869,UPS,19.09,3,0.0,0
16870,UPS,12.14,1,0.0,0
16871,Standard,5.54,1,0.0,1
16872,Standard,6.95,3,0.0,1
16873,FedEx,10.19,3,9.51,2
16874,UPS,24.41,5,0.0,0
16875,Standard,23.95,3,0.0,0
16876,UPS,59.78,3,9.61,2
16877,Standard,19.3,4,0.0,0
16878,FedEx,18.6,5,12.04,0
16879,Standard,29.63,3,0.0,0
16880,FedEx,35.66,6,0.0,1
16881,Standard,15.61,6,0.0,0
16882,DHL,22.14,7,0.0,1
16883,Standard,17.11,3,25.88,0
16884,FedEx,18.69,5,0.0,0
16885,FedEx,14.68,6,0.0,0
16886,FedEx,18.79,5,0.0,1
16887,Standard,8.71,1,0.0,0
16888,Standard,18.74,5,0.0,0
16889,FedEx,38.67,2,0.0,1
16890,Standard,6.7,1,0.0,0
16891,Standard,26.36,3,0.0,0
16892,Standard,6.73,2,6.56,1
16893,FedEx,36.32,7,0.0,2
16894,UPS,20.9,1,0.0,0
16895,UPS,25.48,2,0.0,0
16896,Standard,10.1,2,0.0,2
16897,Standard,21.39,2,0.0,0
16898,UPS,16.29,5,0.0,0
16899,UPS,34.55,7,0.0,0
16900,DHL,44.82,6,10.12,2
16901,FedEx,11.47,1,0.0,0
16902,FedEx,12.79,1,0.0,0
16903,Standard,11.91,2,12.07,1
16904,FedEx,7.39,2,0.0,0
16905,FedEx,32.5,2,0.0,1
16906,UPS,92.01,8,0.0,0
16907,Standard,24.14,6,7.89,0
16908,DHL,18.3,2,0.0,1
16909,UPS,10.29,2,6.44,1
16910,FedEx,29.97,5,0.0,0
16911,Standard,26.27,2,0.0,0
16912,FedEx,27.92,4,0.0,0
16913,DHL,16.24,1,0.0,1
16914,FedEx,13.07,3,0.0,0
16915,UPS,14.46,5,0.0,0
16916,UPS,20.28,3,0.0,0
16917,UPS,38.33,5,0.0,0
16918,FedEx,12.06,1,0.0,0
16919,FedEx,11.7,3,0.0,0
16920,DHL,11.76,1,11.85,2
16921,FedEx,22.13,6,13.12,3
16922,DHL,23.76,3,0.0,0
16923,DHL,11.85,4,0.0,0
16924,Standard,10.45,2,0.0,0
16925,FedEx,21.95,1,0.0,0
16926,UPS,30.17,2,10.69,0
16927,Standard,14.86,6,0.0,0
16928,FedEx,8.98,2,0.0,0
16929,FedEx,26.18,5,22.92,1
16930,Standard,15.73,2,0.0,1
16931,UPS,7.91,3,0.0,1
16932,FedEx,40.13,2,0.0,0
16933,Standard,33.62,3,0.0,1
16934,FedEx,52.09,2,0.0,0
16935,DHL,13.69,2,0.0,1
16936,DHL,42.71,2,0.0,0
16937,Standard,5.24,3,13.44,1
16938,Standard,46.44,7,0.0,0
16939,UPS,9.47,1,0.0,1
16940,DHL,21.73,1,13.84,0
16941,UPS,21.05,2,7.59,0
16942,Standard,7.36,4,0.0,1
16943,DHL,14.45,3,0.0,0
16944,UPS,19.57,3,0.0,0
