customer_id,segment,acquisition_channel,acquisition_cost,state_region,signup_date,satisfaction_score
3516,Retail,Email,5.83,Metro,2024-08-03,7.2
3517,Corporate,Paid Social,74.62,Remote,2025-03-07,6.6
3518,Retail,Organic,5.73,Suburban,2024-04-06,7.5
3519,Retail,Paid Social,68.77,Metro,2024-01-13,7.0
3520,Retail,Email,25.1,Suburban,2024-08-21,9.8
3521,Retail,Paid Social,67.9,Metro,2024-12-20,4.5
3522,Retail,Referral,31.99,Metro,2024-09-01,4.0
3523,Retail,Organic,0.0,Rural,2024-04-05,7.1
3524,Retail,Paid Social,53.13,Metro,2024-10-18,5.5
3525,Retail,Paid Social,81.86,Rural,2025-05-23,5.6
3526,Retail,Paid Social,71.17,Rural,2024-05-01,5.0
3527,Corporate,Organic,15.39,Metro,2024-08-10,8.6
3528,Corporate,Organic,14.82,Rural,2024-06-04,5.9
3529,Retail,Email,20.4,Rural,2024-06-14,7.7
3530,Retail,Paid Social,57.46,Suburban,2024-12-11,6.9
3531,Retail,Organic,4.17,Suburban,2024-07-05,8.0
3532,Retail,Organic,6.1,Metro,2024-12-28,8.2
3533,Retail,Paid Social,54.65,Metro,2024-01-22,7.2
3534,Retail,Organic,5.63,Rural,2024-12-16,7.7
3535,Retail,Email,10.65,Metro,2024-02-22,6.8
3536,Wholesale,Email,21.21,Metro,2024-07-09,7.8
3537,Retail,Organic,14.79,Suburban,2025-04-27,8.3
3538,Corporate,Paid Social,78.8,Metro,2024-07-12,7.2
3539,Retail,Organic,6.71,Rural,2025-01-11,5.5
3540,Retail,Paid Social,80.25,Rural,2024-07-16,5.9
3541,Wholesale,Referral,27.47,Rural,2025-05-17,6.5
3542,Retail,Paid Social,61.27,Metro,2025-06-18,6.8
3543,Retail,Referral,22.97,Suburban,2025-05-24,8.7
3544,Wholesale,Organic,7.2,Rural,2024-08-08,7.3
3545,Retail,Paid Social,73.72,Metro,2024-06-20,5.2
3546,Retail,Paid Social,64.51,Suburban,2024-11-06,6.8
3547,Retail,Paid Social,48.89,Suburban,2025-03-07,5.9
3548,Retail,Referral,16.23,Metro,2024-10-14,9.5
3549,Retail,Organic,9.22,Metro,2025-02-15,9.7
3550,Retail,Referral,28.29,Suburban,2025-04-19,9.0
3551,Corporate,Referral,20.87,Metro,2025-02-04,8.1
3552,Retail,Paid Social,41.62,Rural,2024-07-23,8.3
3553,Retail,Paid Social,84.52,Suburban,2024-05-16,6.4
3554,Retail,Paid Social,80.69,Metro,2024-08-17,5.5
3555,Corporate,Organic,0.05,Suburban,2024-11-21,6.8
3556,Wholesale,Email,28.72,Suburban,2025-04-20,6.4
3557,Retail,Paid Social,58.24,Metro,2024-06-13,6.1
3558,Retail,Referral,25.9,Remote,2024-03-14,8.4
3559,Corporate,Paid Social,82.49,Suburban,2024-06-07,4.4
3560,Corporate,Paid Social,91.75,Suburban,2024-11-16,5.6
3561,Wholesale,Email,26.02,Rural,2024-05-06,7.5
3562,Retail,Paid Social,66.34,Suburban,2024-08-18,6.9
3563,Retail,Referral,10.24,Suburban,2024-05-12,7.8
3564,Retail,Organic,0.0,Metro,2025-06-07,7.9
3565,Retail,Referral,32.78,Metro,2024-10-14,6.3
3566,Corporate,Email,28.74,Suburban,2025-01-27,6.1
3567,Retail,Referral,15.85,Suburban,2024-10-16,7.7
3568,Retail,Paid Social,57.14,Rural,2024-01-10,6.7
3569,Wholesale,Email,13.54,Suburban,2024-05-13,7.5
3570,Wholesale,Paid Social,51.49,Suburban,2025-04-17,5.1
3571,Retail,Email,26.6,Rural,2024-10-05,6.9
3572,Wholesale,Organic,8.87,Remote,2025-01-16,9.4
3573,Retail,Paid Social,57.87,Metro,2025-02-01,6.8
3574,Retail,Paid Social,109.84,Remote,2024-11-24,5.9
3575,Retail,Paid Social,36.18,Rural,2024-11-18,4.9
3576,Wholesale,Paid Social,71.86,Metro,2024-05-04,5.2
3577,Wholesale,Email,9.61,Metro,2024-05-14,7.2
3578,Retail,Organic,7.37,Metro,2024-03-25,7.9
3579,Retail,Email,19.19,Suburban,2024-06-28,7.9
3580,Retail,Organic,11.38,Suburban,2024-12-04,8.1
3581,Retail,Email,15.91,Suburban,2025-05-08,6.8
3582,Corporate,Email,15.06,Rural,2024-08-05,6.6
3583,Retail,Paid Social,56.98,Metro,2024-11-11,8.6
3584,Corporate,Email,9.36,Metro,2025-04-25,6.5
3585,Retail,Referral,30.32,Rural,2025-01-20,6.2
3586,Retail,Email,20.25,Remote,2024-05-08,5.2
3587,Retail,Paid Social,69.83,Rural,2024-06-10,5.7
3588,Wholesale,Paid Social,60.75,Metro,2024-12-18,7.2
3589,Retail,Email,16.46,Metro,2024-06-17,6.5
3590,Retail,Organic,12.7,Metro,2024-05-13,9.4
3591,Retail,Email,26.17,Suburban,2024-11-12,7.2
3592,Wholesale,Paid Social,87.47,Metro,2024-12-27,7.4
3593,Corporate,Email,20.98,Remote,2024-05-15,6.3
3594,Corporate,Organic,13.41,Suburban,2024-01-22,6.7
3595,Retail,Organic,6.34,Metro,2025-02-27,7.7
3596,Corporate,Referral,21.99,Metro,2024-08-10,8.4
3597,Retail,Referral,35.95,Metro,2024-12-22,7.6
3598,Corporate,Referral,32.43,Suburban,2024-04-23,8.2
3599,Retail,Referral,21.1,Suburban,2024-06-07,8.5
3600,Retail,Paid Social,43.17,Metro,2024-11-07,4.4
3601,Wholesale,Organic,7.18,Rural,2024-03-05,7.2
3602,Wholesale,Organic,5.26,Metro,2024-06-18,7.0
3603,Retail,Paid Social,93.04,Metro,2025-01-22,5.5
3604,Retail,Organic,11.04,Remote,2025-02-22,8.1
3605,Corporate,Referral,16.34,Metro,2024-07-11,7.2
3606,Wholesale,Organic,3.82,Metro,2024-03-20,5.2
3607,Corporate,Organic,4.89,Suburban,2024-01-01,7.3
3608,Retail,Organic,5.76,Metro,2024-11-19,6.3
3609,Retail,Organic,7.33,Metro,2025-01-14,8.2
3610,Corporate,Organic,12.46,Metro,2024-11-24,8.6
3611,Corporate,Email,10.27,Metro,2024-08-28,4.6
3612,Corporate,Paid Social,103.21,Suburban,2024-01-16,5.2
3613,Retail,Paid Social,45.02,Metro,2024-05-18,6.5
3614,Retail,Referral,9.91,Rural,2024-01-26,6.1
3615,Retail,Paid Social,92.39,Rural,2024-09-10,7.0
3616,Corporate,Email,28.57,Metro,2024-06-05,8.5
3617,Retail,Paid Social,58.72,Metro,2024-02-15,5.9
3618,Corporate,Organic,9.53,Metro,2024-11-10,6.7
3619,Corporate,Paid Social,69.32,Metro,2024-07-18,3.3
3620,Corporate,Referral,25.37,Metro,2025-06-22,8.8
3621,Retail,Paid Social,38.66,Rural,2024-08-15,8.5
3622,Corporate,Organic,0.0,Metro,2024-02-09,9.8
3623,Retail,Paid Social,46.79,Suburban,2025-01-16,5.9
3624,Retail,Email,32.53,Suburban,2025-01-13,5.9
3625,Retail,Email,32.84,Rural,2025-05-06,8.2
3626,Retail,Paid Social,57.29,Metro,2025-01-22,5.9
3627,Wholesale,Referral,14.42,Metro,2024-07-10,8.4
3628,Wholesale,Email,20.22,Remote,2025-01-16,7.6
3629,Retail,Email,21.51,Metro,2025-03-26,7.3
3630,Corporate,Organic,10.4,Suburban,2024-10-06,8.8
3631,Retail,Organic,0.0,Suburban,2025-03-12,8.9
3632,Corporate,Referral,55.58,Suburban,2025-06-05,7.2
3633,Corporate,Paid Social,82.38,Metro,2025-02-13,5.0
3634,Retail,Paid Social,58.44,Metro,2024-10-09,3.1
3635,Retail,Paid Social,49.07,Suburban,2024-09-26,5.7
3636,Retail,Organic,11.95,Suburban,2025-04-09,6.3
3637,Retail,Email,21.96,Rural,2025-04-18,7.7
3638,Wholesale,Organic,8.37,Suburban,2024-05-04,7.2
3639,Retail,Email,21.67,Remote,2024-01-13,6.9
3640,Retail,Paid Social,59.97,Remote,2025-03-24,7.1
3641,Retail,Organic,9.61,Rural,2024-05-19,8.1
3642,Wholesale,Organic,10.91,Metro,2025-06-08,7.5
3643,Retail,Email,20.75,Metro,2024-01-28,9.2
3644,Corporate,Organic,9.16,Suburban,2025-05-23,8.5
3645,Corporate,Organic,13.57,Suburban,2025-01-12,7.1
3646,Retail,Email,5.22,Metro,2024-06-28,6.8
3647,Retail,Paid Social,47.64,Suburban,2024-01-06,7.0
3648,Retail,Paid Social,62.48,Metro,2025-04-10,6.3
3649,Retail,Organic,5.08,Metro,2024-03-27,6.3
3650,Corporate,Referral,20.04,Rural,2024-02-28,8.9
3651,Corporate,Organic,13.15,Suburban,2025-03-24,9.1
3652,Retail,Organic,7.4,Suburban,2025-01-06,9.0
3653,Retail,Paid Social,29.07,Suburban,2024-03-07,8.0
3654,Retail,Organic,6.31,Suburban,2024-07-19,10.0
3655,Retail,Paid Social,63.05,Metro,2024-12-02,8.2
3656,Corporate,Organic,8.16,Suburban,2024-12-28,8.0
3657,Corporate,Organic,10.22,Metro,2024-07-27,7.3
3658,Corporate,Paid Social,70.54,Suburban,2024-08-23,3.9
3659,Retail,Referral,22.61,Metro,2024-02-28,7.8
3660,Retail,Organic,3.23,Remote,2024-01-07,8.2
3661,Retail,Organic,6.24,Rural,2025-06-25,7.7
3662,Wholesale,Referral,17.77,Metro,2024-05-08,5.5
3663,Retail,Referral,21.15,Metro,2025-05-04,7.5
3664,Wholesale,Email,23.53,Metro,2024-01-08,8.0
3665,Retail,Organic,9.62,Rural,2025-06-22,6.4
3666,Retail,Paid Social,76.83,Suburban,2024-08-27,6.3
3667,Corporate,Organic,6.46,Suburban,2025-03-18,8.1
3668,Retail,Organic,14.03,Rural,2025-04-07,8.9
3669,Retail,Paid Social,74.11,Suburban,2024-07-17,8.2
3670,Retail,Paid Social,64.02,Suburban,2025-02-15,5.6
3671,Wholesale,Paid Social,72.86,Suburban,2024-07-15,6.3
3672,Retail,Paid Social,49.84,Suburban,2025-03-10,6.4
3673,Wholesale,Organic,0.0,Suburban,2025-06-04,8.4
3674,Retail,Paid Social,51.08,Rural,2025-03-11,6.7
3675,Retail,Email,23.98,Metro,2025-02-25,8.9
3676,Retail,Referral,24.8,Metro,2024-07-12,5.0
3677,Retail,Paid Social,59.54,Metro,2024-02-01,6.6
3678,Wholesale,Paid Social,46.74,Remote,2024-10-10,6.7
3679,Wholesale,Organic,0.18,Suburban,2024-03-13,7.3
3680,Wholesale,Organic,13.7,Metro,2024-10-17,4.9
3681,Wholesale,Email,16.34,Metro,2025-04-18,7.1
3682,Retail,Organic,6.28,Suburban,2024-03-12,6.7
3683,Retail,Paid Social,49.91,Rural,2025-05-05,8.1
3684,Corporate,Paid Social,84.58,Remote,2024-11-13,6.6
3685,Retail,Organic,11.53,Rural,2024-01-01,6.6
3686,Corporate,Organic,4.13,Rural,2025-01-15,5.1
3687,Retail,Paid Social,82.96,Metro,2024-01-13,6.8
3688,Retail,Referral,22.55,Metro,2024-11-10,8.6
3689,Retail,Paid Social,51.01,Suburban,2024-10-19,5.8
3690,Retail,Paid Social,56.71,Suburban,2025-02-22,6.8
3691,Retail,Organic,4.87,Metro,2024-07-08,7.2
3692,Retail,Paid Social,38.22,Rural,2024-03-15,7.4
3693,Retail,Organic,11.1,Metro,2024-07-15,8.8
3694,Retail,Paid Social,58.03,Metro,2025-02-15,4.1
3695,Retail,Email,22.94,Metro,2025-06-12,5.5
3696,Retail,Paid Social,67.17,Rural,2024-04-06,8.5
3697,Retail,Organic,10.19,Rural,2024-07-05,8.7
3698,Corporate,Organic,0.0,Suburban,2025-04-01,6.1
3699,Retail,Organic,4.53,Rural,2024-06-02,5.7
3700,Retail,Paid Social,72.25,Rural,2024-05-23,6.3
3701,Retail,Referral,11.25,Metro,2025-03-02,6.4
3702,Retail,Organic,9.49,Rural,2024-09-24,7.2
3703,Retail,Paid Social,36.97,Metro,2024-11-26,6.0
3704,Retail,Email,18.13,Suburban,2024-09-07,7.1
3705,Retail,Organic,14.44,Metro,2024-11-13,9.0
3706,Retail,Organic,11.1,Suburban,2024-05-11,9.8
3707,Retail,Paid Social,28.69,Suburban,2025-02-12,5.5
3708,Retail,Email,24.79,Metro,2024-07-11,5.8
3709,Retail,Paid Social,94.8,Suburban,2024-10-10,6.6
3710,Retail,Email,40.38,Suburban,2024-04-20,9.2
3711,Retail,Referral,28.75,Suburban,2024-01-12,7.3
3712,Corporate,Email,7.08,Metro,2024-11-06,8.2
3713,Retail,Referral,28.35,Metro,2024-03-11,6.8
3714,Retail,Email,30.77,Metro,2025-05-28,7.2
3715,Retail,Referral,22.13,Rural,2025-06-28,6.4
3716,Retail,Email,26.34,Rural,2024-06-02,7.2
3717,Retail,Email,11.28,Metro,2024-06-17,7.1
3718,Corporate,Email,20.98,Suburban,2024-10-28,7.9
3719,Corporate,Referral,0.0,Suburban,2024-04-06,9.9
3720,Retail,Paid Social,44.89,Remote,2025-04-02,5.6
3721,Retail,Paid Social,61.89,Metro,2024-02-06,3.7
3722,Corporate,Paid Social,55.46,Suburban,2024-09-09,5.9
3723,Retail,Referral,10.99,Suburban,2024-04-27,8.2
3724,Retail,Paid Social,53.01,Metro,2025-03-08,6.3
3725,Corporate,Email,20.64,Metro,2024-03-10,7.0
3726,Retail,Email,17.31,Metro,2024-09-08,9.0
3727,Retail,Referral,24.61,Suburban,2025-04-11,8.0
3728,Retail,Organic,10.93,Suburban,2024-08-28,7.5
3729,Retail,Email,15.25,Suburban,2024-04-03,6.3
3730,Retail,Email,28.87,Metro,2024-03-13,5.1
3731,Retail,Referral,14.11,Rural,2024-11-18,8.2
3732,Retail,Referral,43.28,Metro,2024-03-04,8.1
3733,Retail,Paid Social,82.03,Remote,2024-07-02,4.8
3734,Retail,Paid Social,55.59,Metro,2024-12-28,6.0
3735,Corporate,Organic,6.84,Rural,2024-07-08,7.4
3736,Retail,Referral,26.07,Remote,2025-03-07,7.1
3737,Corporate,Organic,10.39,Rural,2025-01-10,6.6
3738,Retail,Email,26.76,Rural,2024-03-03,7.7
3739,Retail,Email,7.28,Metro,2025-03-05,6.9
3740,Retail,Paid Social,69.87,Suburban,2025-05-01,5.4
3741,Retail,Organic,0.0,Suburban,2024-04-15,6.6
3742,Retail,Organic,7.29,Suburban,2024-07-13,7.4
3743,Corporate,Referral,38.54,Remote,2024-08-08,8.9
3744,Wholesale,Paid Social,36.48,Metro,2024-08-26,6.3
3745,Corporate,Organic,1.6,Metro,2024-09-09,7.3
3746,Retail,Email,19.77,Remote,2025-05-01,7.6
3747,Retail,Organic,13.55,Metro,2024-12-03,9.2
3748,Retail,Referral,27.25,Metro,2025-05-21,8.4
3749,Retail,Paid Social,27.72,Metro,2024-07-15,6.4
3750,Corporate,Organic,1.27,Rural,2024-10-08,8.4
3751,Corporate,Organic,8.39,Rural,2024-02-07,7.4
3752,Retail,Paid Social,40.77,Metro,2024-05-07,6.3
3753,Wholesale,Paid Social,64.46,Suburban,2024-11-12,5.5
3754,Corporate,Email,19.57,Suburban,2024-04-20,5.3
3755,Retail,Paid Social,53.18,Suburban,2025-06-18,6.5
3756,Wholesale,Paid Social,94.67,Suburban,2024-05-21,6.5
3757,Retail,Organic,10.36,Remote,2024-03-02,7.3
3758,Retail,Organic,12.85,Metro,2025-03-16,8.8
3759,Retail,Referral,33.21,Metro,2024-02-22,6.9
3760,Retail,Organic,7.4,Suburban,2024-06-06,5.5
3761,Retail,Referral,22.06,Suburban,2024-04-17,7.0
3762,Wholesale,Paid Social,56.64,Suburban,2025-01-01,4.3
3763,Retail,Organic,10.72,Metro,2025-04-26,8.0
3764,Retail,Organic,5.4,Metro,2024-04-21,6.7
3765,Retail,Organic,14.9,Remote,2024-08-18,8.8
3766,Retail,Email,12.03,Metro,2024-09-17,8.4
3767,Corporate,Paid Social,65.86,Suburban,2025-01-19,5.0
3768,Retail,Paid Social,57.88,Rural,2024-07-12,5.1
3769,Wholesale,Email,14.39,Metro,2024-10-28,7.8
3770,Corporate,Paid Social,101.1,Metro,2024-10-06,7.3
3771,Retail,Referral,19.61,Metro,2024-01-23,5.4
3772,Retail,Referral,20.95,Suburban,2024-11-22,8.1
3773,Retail,Email,12.69,Metro,2024-11-24,4.6
3774,Wholesale,Email,18.33,Suburban,2025-06-02,6.5
3775,Corporate,Email,17.19,Metro,2024-10-13,8.5
3776,Retail,Paid Social,41.85,Metro,2025-05-18,9.7
3777,Retail,Email,14.61,Metro,2024-07-18,6.9
3778,Corporate,Organic,10.44,Metro,2025-01-20,6.1
3779,Retail,Email,26.22,Metro,2025-05-18,6.6
3780,Corporate,Referral,24.24,Remote,2024-03-07,7.9
3781,Corporate,Organic,8.24,Metro,2024-11-24,6.8
3782,Retail,Email,15.11,Suburban,2025-05-14,6.1
3783,Retail,Referral,18.98,Suburban,2024-11-28,7.3
3784,Retail,Organic,4.32,Suburban,2025-05-15,8.1
3785,Retail,Paid Social,33.98,Suburban,2024-08-16,5.9
3786,Wholesale,Referral,16.98,Metro,2025-04-17,6.7
3787,Corporate,Referral,33.04,Suburban,2024-12-25,7.0
3788,Corporate,Organic,6.3,Metro,2024-09-26,7.1
3789,Retail,Paid Social,55.77,Rural,2024-04-17,4.9
3790,Retail,Email,15.08,Metro,2024-04-16,6.4
3791,Corporate,Organic,12.98,Suburban,2024-06-02,8.4
3792,Retail,Paid Social,45.29,Suburban,2025-02-02,5.8
3793,Retail,Organic,9.11,Suburban,2024-09-21,5.5
3794,Retail,Organic,7.73,Metro,2024-07-10,8.8
3795,Retail,Paid Social,63.22,Suburban,2024-09-13,6.6
3796,Corporate,Email,19.95,Rural,2024-07-18,5.5
3797,Retail,Email,18.46,Suburban,2025-03-07,6.8
3798,Corporate,Email,24.34,Metro,2024-08-10,6.2
3799,Retail,Paid Social,61.47,Metro,2024-09-02,6.9
3800,Retail,Organic,14.98,Metro,2024-11-22,7.2
3801,Retail,Organic,8.18,Rural,2024-12-15,7.5
3802,Corporate,Organic,1.19,Metro,2024-07-06,7.4
3803,Retail,Paid Social,73.49,Suburban,2024-02-17,4.3
3804,Retail,Organic,9.57,Rural,2025-01-05,9.3
3805,Retail,Organic,8.13,Suburban,2024-11-22,8.4
3806,Corporate,Organic,6.96,Suburban,2024-12-07,6.7
3807,Corporate,Email,1.08,Suburban,2024-10-08,7.4
3808,Retail,Paid Social,26.96,Suburban,2024-10-25,7.3
3809,Wholesale,Referral,40.48,Metro,2025-06-21,7.9
3810,Retail,Email,13.32,Rural,2024-01-20,9.1
3811,Retail,Paid Social,79.38,Remote,2024-02-17,9.6
3812,Retail,Organic,1.59,Suburban,2025-05-15,7.4
3813,Corporate,Paid Social,43.16,Remote,2025-04-06,5.4
3814,Retail,Organic,10.71,Remote,2024-08-09,6.4
3815,Retail,Paid Social,60.15,Suburban,2024-10-27,3.4
3816,Retail,Paid Social,71.68,Rural,2024-09-26,7.6
3817,Retail,Paid Social,61.75,Suburban,2025-06-21,5.7
3818,Retail,Organic,7.17,Metro,2024-09-25,8.7
3819,Wholesale,Email,12.56,Metro,2025-02-23,8.5
3820,Retail,Referral,12.06,Suburban,2024-07-12,6.5
3821,Retail,Email,29.22,Rural,2024-07-21,6.1
3822,Retail,Paid Social,90.21,Metro,2025-01-22,8.2
3823,Retail,Paid Social,43.3,Rural,2024-08-04,6.0
3824,Retail,Organic,3.58,Suburban,2024-01-26,6.8
3825,Wholesale,Email,15.22,Suburban,2024-04-14,5.9
3826,Retail,Paid Social,68.13,Metro,2025-04-09,5.9
3827,Corporate,Organic,7.27,Suburban,2024-07-14,9.4
3828,Retail,Paid Social,70.99,Metro,2024-02-10,6.9
3829,Corporate,Referral,23.51,Metro,2025-05-10,8.0
3830,Retail,Paid Social,59.94,Metro,2025-06-16,8.0
3831,Wholesale,Paid Social,105.44,Metro,2024-09-28,7.8
3832,Corporate,Paid Social,52.55,Metro,2024-12-12,6.5
3833,Retail,Paid Social,91.52,Suburban,2025-02-07,9.4
3834,Corporate,Paid Social,88.04,Suburban,2024-02-22,5.8
3835,Retail,Organic,10.02,Metro,2024-06-09,8.9
3836,Retail,Paid Social,27.33,Rural,2024-11-16,5.6
3837,Retail,Email,18.25,Suburban,2024-10-08,8.3
3838,Corporate,Organic,5.94,Remote,2024-06-06,7.3
3839,Corporate,Email,18.16,Suburban,2024-01-08,7.8
3840,Retail,Organic,3.75,Metro,2025-06-10,10.0
3841,Corporate,Email,24.05,Remote,2024-12-27,8.3
3842,Retail,Email,25.88,Rural,2025-02-19,7.8
3843,Retail,Email,27.36,Suburban,2024-08-20,6.3
3844,Retail,Paid Social,55.12,Suburban,2024-10-02,6.3
3845,Retail,Referral,13.41,Suburban,2024-09-01,6.6
3846,Retail,Paid Social,68.33,Suburban,2024-08-10,7.2
3847,Retail,Email,32.05,Rural,2025-01-25,8.2
3848,Retail,Email,18.56,Suburban,2025-06-01,7.0
3849,Retail,Organic,9.81,Metro,2025-02-22,9.6
3850,Corporate,Organic,7.06,Metro,2025-01-23,9.4
3851,Retail,Paid Social,52.94,Metro,2024-01-08,6.3
3852,Corporate,Organic,10.63,Metro,2024-10-04,8.3
3853,Retail,Paid Social,60.09,Metro,2025-06-05,5.4
3854,Retail,Paid Social,69.26,Rural,2024-08-03,5.8
3855,Retail,Paid Social,71.14,Metro,2024-10-24,4.8
3856,Corporate,Organic,9.39,Metro,2024-06-23,7.0
3857,Retail,Email,22.46,Metro,2024-04-19,7.1
3858,Retail,Paid Social,46.65,Suburban,2025-01-03,4.1
3859,Corporate,Email,10.69,Suburban,2024-06-27,7.9
3860,Corporate,Organic,7.83,Suburban,2024-11-20,8.8
3861,Retail,Paid Social,61.67,Remote,2024-11-24,6.1
3862,Retail,Organic,5.91,Remote,2025-04-11,4.4
3863,Retail,Email,19.93,Rural,2025-05-06,6.9
3864,Retail,Paid Social,78.35,Rural,2024-10-24,4.4
3865,Corporate,Referral,35.88,Metro,2024-01-02,7.1
3866,Retail,Paid Social,87.42,Suburban,2024-11-06,7.8
3867,Retail,Paid Social,38.33,Metro,2025-04-05,3.2
3868,Retail,Organic,3.35,Rural,2024-09-03,6.6
3869,Retail,Paid Social,56.79,Metro,2024-11-16,7.1
3870,Corporate,Paid Social,63.45,Metro,2025-02-07,5.3
3871,Retail,Paid Social,57.71,Metro,2024-08-28,5.2
3872,Retail,Organic,5.79,Suburban,2024-08-27,10.0
3873,Retail,Organic,6.78,Suburban,2024-09-05,8.1
3874,Retail,Organic,9.93,Metro,2025-04-24,8.7
3875,Retail,Referral,10.7,Suburban,2024-09-02,8.4
3876,Retail,Paid Social,104.18,Metro,2024-06-09,6.3
3877,Retail,Organic,8.08,Rural,2024-11-19,9.1
3878,Corporate,Referral,34.51,Metro,2025-01-06,10.0
3879,Wholesale,Organic,5.68,Metro,2025-05-03,5.6
3880,Wholesale,Paid Social,72.34,Suburban,2025-05-05,6.1
3881,Retail,Email,18.8,Suburban,2025-03-19,7.1
3882,Retail,Referral,32.57,Rural,2025-02-07,7.3
3883,Retail,Email,16.41,Suburban,2024-09-07,8.4
3884,Corporate,Paid Social,89.93,Remote,2024-07-06,6.4
3885,Retail,Referral,9.08,Metro,2024-11-25,10.0
3886,Retail,Organic,11.8,Metro,2025-01-25,8.9
3887,Retail,Referral,25.19,Remote,2024-10-23,9.4
3888,Retail,Referral,13.82,Metro,2024-04-01,6.4
3889,Corporate,Referral,43.52,Rural,2024-01-08,6.8
3890,Retail,Organic,15.39,Metro,2024-02-25,6.7
3891,Retail,Organic,0.0,Suburban,2024-08-16,9.2
3892,Wholesale,Email,19.41,Metro,2025-03-02,6.0
3893,Retail,Paid Social,74.7,Suburban,2025-03-07,5.0
3894,Retail,Paid Social,69.95,Rural,2025-03-24,4.8
3895,Retail,Referral,39.16,Metro,2025-01-25,10.0
3896,Retail,Paid Social,85.54,Metro,2024-01-12,5.9
3897,Retail,Paid Social,66.77,Metro,2025-04-05,6.7
3898,Retail,Paid Social,102.99,Metro,2025-06-03,4.7
3899,Wholesale,Organic,11.75,Metro,2025-04-07,8.8
3900,Retail,Organic,6.59,Remote,2024-09-23,5.5
3901,Retail,Organic,5.79,Metro,2024-04-24,6.4
3902,Retail,Email,27.95,Suburban,2025-05-08,6.3
3903,Wholesale,Email,11.66,Suburban,2024-04-28,7.5
3904,Retail,Paid Social,54.62,Metro,2025-03-25,5.1
3905,Wholesale,Paid Social,57.69,Metro,2025-06-28,7.9
3906,Retail,Email,20.85,Suburban,2025-05-22,7.8
3907,Retail,Email,16.45,Suburban,2024-10-17,6.4
3908,Corporate,Referral,10.83,Rural,2025-04-28,9.0
3909,Retail,Paid Social,82.92,Metro,2025-03-20,5.6
3910,Retail,Email,14.76,Suburban,2025-06-24,6.5
3911,Wholesale,Paid Social,98.36,Rural,2024-07-12,7.2
3912,Retail,Paid Social,67.47,Rural,2024-12-07,3.2
3913,Retail,Referral,36.67,Remote,2025-03-17,8.7
3914,Corporate,Paid Social,73.36,Metro,2024-05-12,5.2
3915,Wholesale,Paid Social,85.67,Remote,2024-05-10,5.2
3916,Wholesale,Paid Social,72.27,Rural,2024-08-20,8.4
3917,Corporate,Paid Social,66.23,Rural,2024-07-18,5.5
3918,Retail,Paid Social,81.68,Suburban,2025-02-09,7.2
3919,Wholesale,Email,37.89,Remote,2025-05-07,7.5
3920,Retail,Paid Social,57.14,Suburban,2024-03-16,6.6
3921,Retail,Organic,11.18,Rural,2024-06-10,7.3
3922,Retail,Referral,23.95,Suburban,2025-05-07,7.4
3923,Corporate,Paid Social,71.11,Rural,2024-11-07,7.9
3924,Retail,Referral,24.42,Rural,2024-04-19,8.9
3925,Corporate,Organic,0.0,Metro,2024-11-12,7.0
3926,Retail,Paid Social,58.4,Metro,2025-04-10,4.8
3927,Retail,Paid Social,79.99,Metro,2024-07-04,5.4
3928,Retail,Email,11.88,Rural,2024-09-02,8.4
3929,Retail,Organic,11.68,Suburban,2024-12-20,9.0
3930,Corporate,Referral,25.84,Rural,2025-04-28,8.5
3931,Retail,Paid Social,58.55,Rural,2024-11-10,4.2
3932,Retail,Paid Social,78.3,Suburban,2025-06-24,7.0
3933,Retail,Paid Social,74.26,Metro,2025-02-17,7.7
3934,Retail,Organic,9.68,Suburban,2024-08-09,7.8
3935,Retail,Paid Social,80.29,Rural,2024-09-16,8.5
3936,Retail,Organic,8.81,Suburban,2025-01-04,6.0
3937,Retail,Paid Social,32.4,Rural,2024-02-10,6.9
3938,Retail,Email,14.98,Remote,2024-05-21,6.0
3939,Retail,Paid Social,29.52,Metro,2024-05-24,7.4
3940,Retail,Organic,10.63,Rural,2025-03-07,8.3
3941,Retail,Organic,11.58,Suburban,2025-03-26,9.8
3942,Retail,Organic,11.77,Suburban,2025-03-17,8.2
3943,Corporate,Organic,9.96,Metro,2024-02-07,7.1
3944,Retail,Paid Social,79.42,Metro,2024-06-22,5.5
3945,Retail,Organic,1.69,Metro,2024-06-25,7.3
3946,Retail,Referral,22.92,Suburban,2024-01-08,7.2
3947,Wholesale,Organic,2.34,Metro,2024-05-03,9.2
3948,Retail,Organic,6.57,Suburban,2024-08-08,9.1
3949,Retail,Referral,40.16,Suburban,2025-04-22,6.0
3950,Wholesale,Organic,12.37,Suburban,2024-04-02,7.6
3951,Retail,Paid Social,73.92,Rural,2025-04-09,6.2
3952,Retail,Referral,22.18,Suburban,2025-03-09,6.9
3953,Corporate,Referral,14.06,Metro,2024-03-01,8.3
3954,Retail,Email,19.5,Remote,2024-05-17,9.0
3955,Corporate,Organic,12.44,Rural,2024-09-23,8.7
3956,Retail,Paid Social,69.38,Suburban,2025-05-05,7.7
3957,Retail,Referral,8.14,Rural,2025-03-25,6.9
3958,Retail,Referral,25.05,Metro,2025-06-27,7.8
3959,Retail,Organic,0.35,Rural,2024-06-25,6.7
3960,Wholesale,Paid Social,76.48,Metro,2025-05-21,6.4
3961,Retail,Paid Social,49.53,Suburban,2025-06-13,6.5
